word,pos_tag
I,PRP
'd,MD
be,VB
rich,JJ
!,.
I,PRP
wish,VBP
we,PRP
had,VBD
more,JJR
time,NN
to,TO
chat,VB
but,CC
I,PRP
really,RB
must,MD
start,VB
dinner,NN
.,.
Tomorrow,NN
we,PRP
will,MD
wish,VB
we,PRP
had,VBD
not,RB
drunk,VBN
so,RB
much,JJ
.,.
You,PRP
may,MD
wish,VB
you,PRP
had,VBD
nap,VBN
because,IN
this,DT
promises,VBZ
to,TO
be,VB
a,DT
very,RB
long,JJ
night,NN
.,.
Sometimes,RB
I,PRP
wish,VBP
I,PRP
had,VBD
the,DT
power,NN
to,TO
go,VB
back,RB
in,IN
time,NN
and,CC
change,VB
some,DT
of,IN
the,DT
decisions,NNS
I,PRP
made,VBD
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
as,IN
many,JJ
wonderful,JJ
friends,NNS
as,IN
you,PRP
have,VBP
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
the,DT
words,NNS
to,TO
express,VB
how,WRB
I,PRP
feel,VBP
but,CC
all,DT
I,PRP
can,MD
do,VB
is,VBZ
cry,NN
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
an,DT
apartment,NN
in,IN
the,DT
city,NN
and,CC
did,VBD
n't,RB
have,VB
to,TO
ride,VB
the,DT
train,NN
the,DT
far,RB
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
a,DT
job,NN
that,WDT
allowed,VBD
me,PRP
to,TO
travel,VB
to,TO
interesting,JJ
cities,NNS
around,IN
the,DT
world,NN
.,.
I,PRP
certainly,RB
wish,VBP
I,PRP
had,VBD
a,DT
car,NN
that,WDT
did,VBD
not,RB
break,VB
down,RP
so,RB
often,RB
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
what,WP
to,TO
do,VB
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
how,WRB
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
why,WRB
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
what,WP
was,VBD
wrong,JJ
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
why,WRB
she,PRP
was,VBD
crying,VBG
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
how,WRB
to,TO
fix,VB
this,DT
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
where,WRB
they,PRP
went,VBD
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
why,WRB
it,PRP
failed,VBD
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
what,WP
the,DT
problem,NN
was,VBD
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
a,DT
solution,NN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
how,WRB
to,TO
get,VB
us,PRP
out,IN
of,IN
this,DT
mess,NN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
what,WP
was,VBD
going,VBG
on,IN
around,IN
here,RB
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
what,WP
all,PDT
the,DT
fuss,NN
was,VBD
about,IN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
who,WP
gave,VBD
that,DT
chicken,NN
bone,NN
to,TO
the,DT
dog,NN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
who,WP
broke,VBD
in,IN
to,TO
our,PRP$
house,NN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
what,WP
was,VBD
really,RB
going,VBG
on,IN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
why,WRB
she,PRP
was,VBD
so,RB
upset,JJ
yesterday,NN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
how,WRB
to,TO
negotiate,VB
a,DT
compromise,NN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
how,WRB
to,TO
bring,VB
the,DT
two,CD
sides,NNS
together,RB
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
why,WRB
this,DT
website,NN
was,VBD
taking,VBG
so,RB
long,RB
to,TO
load,NN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
how,WRB
to,TO
lose,VB
all,PDT
this,DT
extra,JJ
weight,NN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
where,WRB
I,PRP
could,MD
find,VB
the,DT
best,JJS
cell,NN
phone,NN
plan,NN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
how,WRB
he,PRP
was,VBD
doing,VBG
",",","
but,CC
he,PRP
never,RB
answers,VBZ
my,PRP$
emails,NNS
or,CC
returns,NNS
my,PRP$
calls,NNS
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
how,WRB
to,TO
prevent,VB
my,PRP$
Word,NNP
doc,NN
from,IN
crashing,VBG
when,WRB
I,PRP
work,VBP
on,IN
a,DT
long,JJ
report,NN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
what,WP
to,TO
get,VB
him,PRP
for,IN
his,PRP$
birthday,NN
this,DT
year,NN
but,CC
it,PRP
seems,VBZ
like,IN
he,PRP
already,RB
has,VBZ
everything,NN
he,PRP
wants,VBZ
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
how,WRB
to,TO
parlay,VB
this,DT
skill,NN
into,IN
more,RBR
income,NN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
why,WRB
these,DT
phantom,NN
files,NNS
keep,VBP
appearing,VBG
on,IN
my,PRP$
desktop,NN
whenever,NN
I,PRP
use,VBP
Excel,NNP
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
how,WRB
to,TO
convince,VB
her,PRP$
that,IN
she,PRP
can,MD
make,VB
a,DT
new,JJ
start,NN
and,CC
still,RB
enjoy,VB
life,NN
after,IN
her,PRP$
husband,NN
is,VBZ
gone,VBN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
what,WP
was,VBD
causing,VBG
that,IN
dog,NN
to,TO
bark,VB
so,RB
much,JJ
every,DT
morning,NN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
more,RBR
about,IN
the,DT
culture,NN
of,IN
this,DT
country,NN
so,RB
I,PRP
could,MD
better,VB
understand,VB
what,WP
was,VBD
going,VBG
on,IN
.,.
I,PRP
wish,VBP
I,PRP
knew,VBD
how,WRB
to,TO
improve,VB
my,PRP$
memory,NN
",",","
although,IN
some,DT
people,NNS
say,VBP
to,TO
do,VB
Sudoku,NNP
.,.
I,PRP
wish,JJ
she,PRP
had,VBD
told,VBN
me,PRP
.,.
I,PRP
wish,VBP
you,PRP
had,VBD
seen,VBN
it,PRP
!,.
I,PRP
wish,VBP
I,PRP
had,VBD
never,RB
gone,VBN
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
been,VBN
there,RB
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
known,VBN
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
done,VBN
it,PRP
differently,RB
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
done,VBN
more,RBR
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
had,VBN
more,JJR
time,NN
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
gone,VBN
with,IN
him,PRP
.,.
I,PRP
wish,VBP
someone,NN
had,VBD
told,VBN
me,PRP
.,.
I,PRP
wish,VBP
you,PRP
had,VBD
given,VBN
me,PRP
a,DT
chance,NN
to,TO
explain,VB
.,.
I,PRP
wish,VBP
the,DT
weather,NN
had,VBD
been,VBN
nicer,VBN
for,IN
Sports,NNP
Day,NNP
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
not,RB
seen,VBN
what,WP
that,IN
man,NN
did,VBD
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
taken,VBN
more,RBR
photos,NNS
on,IN
our,PRP$
vacation,NN
.,.
I,PRP
wish,VBP
my,PRP$
brother,NN
had,VBD
called,VBN
me,PRP
last,JJ
night,NN
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
gotten,VBN
my,PRP$
black,JJ
belt,NN
when,WRB
I,PRP
was,VBD
younger,JJR
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
earned,VBN
my,PRP$
PhD,NNP
before,IN
I,PRP
turned,VBD
40,CD
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
kept,VBN
my,PRP$
mouth,NN
shut,NN
!,.
I,PRP
wish,VBP
I,PRP
had,VBD
n't,RB
agreed,VBN
to,TO
volunteer,VB
for,IN
the,DT
school,NN
dance,NN
.,.
Oh,UH
how,WRB
I,PRP
wish,VBP
I,PRP
had,VBD
not,RB
forgotten,VBN
our,PRP$
anniversary,JJ
!,.
I,PRP
wish,VBP
I,PRP
had,VBD
known,VBN
what,WP
it,PRP
meant,VBD
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
known,VBN
how,WRB
to,TO
get,VB
more,JJR
for,IN
my,PRP$
money,NN
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
known,VBN
what,WP
she,PRP
meant,VBD
.,.
I,PRP
wish,VBP
the,DT
other,JJ
driver,NN
had,VBD
not,RB
driven,VBN
off,RP
before,IN
I,PRP
could,MD
get,VB
his,PRP$
license,NN
plate,NN
number,NN
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
not,RB
seen,VBN
those,DT
war,NN
photos,NNS
because,IN
now,RB
I,PRP
can,MD
not,RB
get,VB
those,DT
terrible,JJ
images,NNS
out,IN
of,IN
my,PRP$
mind,NN
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
run,VBN
those,DT
errands,NNS
earlier,RBR
today,NN
when,WRB
there,EX
was,VBD
less,JJR
traffic,NN
.,.
I,PRP
wish,VBP
I,PRP
had,VBD
done,VBN
more,RBR
shopping,NN
while,IN
I,PRP
was,VBD
in,IN
Europe,NNP
but,CC
the,DT
euro,NN
was,VBD
too,RB
strong,JJ
.,.
I,PRP
wish,VBD
he,PRP
had,VBD
known,VBN
what,WP
would,MD
happen,VB
before,IN
he,PRP
pushed,VBD
the,DT
red,JJ
button,NN
!,.
I,PRP
wish,VBP
we,PRP
had,VBD
been,VBN
able,JJ
to,TO
join,VB
you,PRP
for,IN
dinner,NN
that,WDT
night,NN
but,CC
we,PRP
could,MD
n't,RB
find,VB
a,DT
babysitter,NN
.,.
I,PRP
wish,VBP
my,PRP$
parents,NNS
had,VBD
had,VBN
a,DT
chance,NN
to,TO
visit,VB
here,RB
in,IN
our,PRP$
new,JJ
house,NN
and,CC
meet,VB
my,PRP$
family,NN
.,.
I,PRP
wish,VBP
my,PRP$
neighbor,NN
had,VBD
not,RB
seen,VBN
us,PRP
coming,VBG
in,IN
so,RB
late,JJ
last,JJ
night,NN
because,IN
I,PRP
just,RB
know,VBP
she,PRP
will,MD
tell,VB
my,PRP$
mother,NN
.,.
I,PRP
feel,VBP
sure,JJ
she,PRP
will,MD
wish,VB
she,PRP
had,VBD
not,RB
agreed,VBN
to,TO
take,VB
care,NN
of,IN
all,PDT
those,DT
dogs,NNS
while,IN
you,PRP
are,VBP
on,IN
holiday,NN
.,.
I,PRP
wish,VBP
they,PRP
had,VBD
been,VBN
able,JJ
to,TO
negotiate,VB
a,DT
settlement,NN
before,IN
the,DT
workers,NNS
went,VBD
on,IN
strike,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
done,VBN
it,PRP
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
been,VBN
there,RB
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
found,VBN
it,PRP
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
known,VBN
.,.
I,PRP
wish,VBP
we,PRP
could,MD
have,VB
gone,VBN
together,RB
.,.
I,PRP
wish,VBP
he,PRP
could,MD
have,VB
told,VBN
me,PRP
.,.
I,PRP
wish,VBP
she,PRP
could,MD
have,VB
seen,VBN
it,PRP
.,.
I,PRP
wish,VBP
he,PRP
could,MD
have,VB
won,VBN
.,.
I,PRP
wish,VBP
she,PRP
could,MD
have,VB
forgiven,VBN
him,PRP
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
finished,VBN
it,PRP
.,.
I,PRP
wish,VBP
you,PRP
could,MD
have,VB
told,VBN
me,PRP
sooner,JJR
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
stayed,VBN
there,EX
forever,RB
on,IN
that,DT
beach,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
seen,VBN
his,PRP$
face,NN
when,WRB
you,PRP
opened,VBD
the,DT
door,NN
.,.
I,PRP
wish,VBP
we,PRP
could,MD
have,VB
saved,VBN
those,DT
papers,NNS
for,IN
recycling,VBG
.,.
I,PRP
wish,VBP
we,PRP
could,MD
have,VB
gone,VBN
to,TO
the,DT
movies,NNS
.,.
I,PRP
wish,VBP
we,PRP
could,MD
have,VB
seen,VBN
the,DT
new,JJ
Brad,NNP
Pitt,NNP
movie,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
joined,VBN
you,PRP
at,IN
the,DT
restaurant,NN
yesterday,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
met,VBN
your,PRP$
parents,NNS
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
had,VBD
a,DT
chance,NN
to,TO
clean,VB
up,RP
before,IN
your,PRP$
arrival,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
said,VBD
good-bye,JJ
one,CD
last,JJ
time,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
told,VBN
you,PRP
myself,PRP
but,CC
I,PRP
did,VBD
n't,RB
know,VB
you,PRP
were,VBD
here,RB
.,.
I,PRP
wish,VBP
we,PRP
could,MD
have,VB
done,VBN
things,NNS
differently,RB
",",","
but,CC
here,RB
we,PRP
are,VBP
now,RB
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
convinced,VBN
her,PRP$
that,IN
life,NN
was,VBD
worth,JJ
living,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
explained,VBN
it,PRP
better,RBR
so,RB
the,DT
students,NNS
would,MD
have,VB
understood,VBN
more,JJR
clearly,RB
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
eaten,VBN
much,RB
less,RBR
and,CC
not,RB
gained,VBN
so,RB
much,JJ
weight,NN
!,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
finished,VBN
this,DT
project,NN
long,RB
ago,RB
so,IN
I,PRP
could,MD
do,VB
something,NN
else,RB
now,RB
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
gotten,VBN
all,DT
my,PRP$
shopping,NN
done,VBN
yesterday,NN
",",","
so,IN
I,PRP
could,MD
concentrate,VB
on,IN
my,PRP$
work,NN
today,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
gone,VBN
to,TO
bed,VB
much,RB
earlier,RBR
last,JJ
night,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
found,VBN
more,JJR
time,NN
to,TO
study,VB
for,IN
this,DT
test,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
have,VB
better,JJR
understood,NN
the,DT
instructions,NNS
before,IN
I,PRP
tried,VBD
to,TO
put,VB
this,DT
thing,NN
together,RB
.,.
I,PRP
wish,VBP
it,PRP
would,MD
stop,VB
raining,NN
.,.
I,PRP
wish,VBP
you,PRP
would,MD
stop,VB
crying,NN
.,.
I,PRP
wish,VBP
they,PRP
would,MD
stop,VB
that,DT
noise,NN
.,.
I,PRP
wish,JJ
she,PRP
would,MD
stop,VB
singing,NN
.,.
I,PRP
wish,VBP
they,PRP
would,MD
stop,VB
screaming,NN
.,.
I,PRP
wish,VBP
they,PRP
would,MD
stop,VB
shouting,NN
.,.
I,PRP
wish,VBP
the,DT
wind,NN
would,MD
stop,VB
blowing,NN
.,.
I,PRP
wish,VBP
you,PRP
would,MD
just,RB
stop,VB
it,PRP
.,.
I,PRP
wish,VBP
you,PRP
would,MD
just,RB
stop,VB
going,VBG
.,.
I,PRP
wish,VBP
they,PRP
would,MD
stop,VB
protesting,NN
.,.
I,PRP
wish,VBP
they,PRP
would,MD
stop,VB
complaining,NN
.,.
I,PRP
wish,VBP
they,PRP
would,MD
stop,VB
cheering,VBG
so,RB
loud,JJ
.,.
I,PRP
wish,VBP
they,PRP
would,MD
stop,VB
knocking,NN
on,IN
my,PRP$
door,NN
.,.
I,PRP
wish,VBP
they,PRP
would,MD
stop,VB
calling,VBG
my,PRP$
phone,NN
.,.
I,PRP
wish,VBP
you,PRP
would,MD
stop,VB
complaining,NN
.,.
I,PRP
wish,VBD
he,PRP
would,MD
stop,VB
arguing,VBG
with,IN
me,PRP
all,PDT
the,DT
time,NN
.,.
I,PRP
wish,VBP
you,PRP
would,MD
please,VB
stop,VB
bothering,VBG
me,PRP
.,.
I,PRP
wish,VBP
my,PRP$
neighbor,NN
would,MD
stop,VB
hanging,VBG
her,PRP$
laundry,NN
there,RB
.,.
I,PRP
wish,VBP
my,PRP$
boss,NN
would,MD
stop,VB
smoking,NN
in,IN
the,DT
office,NN
.,.
I,PRP
wish,VBP
my,PRP$
sister,NN
would,MD
stop,VB
smoking,NN
.,.
I,PRP
wish,VBP
my,PRP$
father,NN
would,MD
stop,VB
drinking,NN
so,RB
much,JJ
.,.
I,PRP
wish,VBP
my,PRP$
boyfriend,NN
would,MD
stop,VB
looking,VBG
at,IN
other,JJ
girls,NNS
.,.
I,PRP
wish,VBP
that,DT
baby,NN
in,IN
the,DT
seat,NN
behind,IN
us,PRP
would,MD
stop,VB
crying,NN
.,.
I,PRP
wish,VBD
he,PRP
would,MD
stop,VB
annoying,VBG
his,PRP$
brother,NN
.,.
I,PRP
wish,VBP
those,DT
men,NNS
would,MD
stop,VB
staring,NN
at,IN
me,PRP
.,.
I,PRP
wish,VBP
that,IN
man,NN
would,MD
stop,VB
parking,VBG
his,PRP$
car,NN
in,IN
front,NN
of,IN
my,PRP$
house,NN
.,.
I,PRP
wish,VBP
they,PRP
would,MD
stop,VB
broadcasting,VBG
those,DT
terrible,JJ
images,NNS
.,.
I,PRP
wish,VBP
those,DT
useless,JJ
politicians,NNS
would,MD
stop,VB
arguing,NN
and,CC
do,VB
some,DT
real,JJ
work,NN
.,.
I,PRP
wish,VBP
the,DT
crows,NNS
would,MD
stop,VB
tearing,VBG
up,RP
the,DT
garbage,NN
bags,NNS
and,CC
making,VBG
such,JJ
a,DT
mess,NN
.,.
I,PRP
wish,VBP
the,DT
reporters,NNS
would,MD
stop,VB
chasing,VBG
us,PRP
for,IN
photos,NN
.,.
I,PRP
wish,JJ
NTT,NNP
would,MD
stop,VB
calling,VBG
me,PRP
at,IN
night,NN
to,TO
try,VB
to,TO
sell,VB
me,PRP
a,DT
new,JJ
Internet,NNP
plan,NN
.,.
I,PRP
wish,VBP
the,DT
protesters,NNS
would,MD
stop,VB
driving,VBG
around,IN
my,PRP$
neighborhood,NN
with,IN
those,DT
terrible,JJ
loudspeakers,NNS
.,.
I,PRP
know,VBP
my,PRP$
cat,NN
loves,VBZ
me,PRP
but,CC
I,PRP
wish,VBP
he,PRP
would,MD
stop,VB
bringing,NN
home,NN
dead,JJ
birds,NNS
and,CC
mice,NNS
.,.
They,PRP
got,VBD
together,RB
to,TO
pray,VB
and,CC
wish,VB
the,DT
rains,NNS
would,MD
stop,VB
flooding,VBG
the,DT
river,NN
and,CC
drowning,VBG
the,DT
crops,NNS
.,.
I,PRP
wish,VBP
we,PRP
could,MD
go,VB
together,RB
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
alone,RB
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
on,IN
holiday,NN
with,IN
you,PRP
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
to,TO
that,DT
university,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
out,RP
tonight,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
to,TO
bed,DT
early,JJ
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
with,IN
you,PRP
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
by,IN
taxi,NN
.,.
I,PRP
wish,VBP
we,PRP
could,MD
all,DT
go,VB
by,IN
car,NN
.,.
I,PRP
wish,VBP
you,PRP
could,MD
go,VB
with,IN
me,PRP
.,.
I,PRP
wish,VBP
we,PRP
could,MD
go,VB
again,RB
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
to,TO
school,NN
.,.
He,PRP
wishes,VBZ
he,PRP
could,MD
go,VB
to,TO
Europe,NNP
with,IN
his,PRP$
friends,NNS
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
to,TO
bed,VBN
instead,RB
of,IN
doing,VBG
all,PDT
this,DT
homework,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
on,IN
that,DT
university,NN
exchange,NN
program,NN
.,.
I,PRP
wish,VBP
you,PRP
could,MD
go,VB
with,IN
me,PRP
to,TO
the,DT
park,NN
tomorrow,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
to,TO
Spain,NNP
with,IN
my,PRP$
dog,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
back,RB
and,CC
do,VB
it,PRP
all,DT
over,RB
again,RB
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
out,RP
with,IN
my,PRP$
friends,NNS
more,RBR
often,RB
.,.
Many,JJ
children,NNS
wish,VBP
they,PRP
could,MD
go,VB
to,TO
school,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
skip,VB
this,DT
meeting,NN
and,CC
go,VB
home,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
to,TO
Mars,NNP
.,.
Do,VBP
n't,RB
you,PRP
wish,VB
you,PRP
could,MD
go,VB
on,IN
vacation,NN
with,IN
your,PRP$
pet,NN
?,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
back,RB
in,IN
time,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
to,TO
help,VB
my,PRP$
sister,NN
put,VBD
her,PRP$
life,NN
back,RB
together,RB
after,IN
her,PRP$
husband,NN
dies,NNS
.,.
How,WRB
often,RB
have,VBP
you,PRP
wished,VBN
you,PRP
could,MD
go,VB
anywhere,RB
you,PRP
wanted,VBD
?,.
This,DT
headache,NN
is,VBZ
making,VBG
me,PRP
wish,JJ
I,PRP
could,MD
go,VB
and,CC
lie,VB
down,RB
.,.
I,PRP
can,MD
tell,VB
from,IN
your,PRP$
expression,NN
that,IN
you,PRP
wish,VBP
you,PRP
could,MD
go,VB
",",","
but,CC
the,DT
project,NN
is,VBZ
n't,RB
finished,VBN
yet,RB
.,.
Do,VBP
n't,RB
you,PRP
just,RB
wish,VB
that,DT
sometimes,RB
you,PRP
could,MD
go,VB
into,IN
the,DT
stories,NNS
you,PRP
read,VBP
and,CC
become,VBP
one,CD
of,IN
the,DT
characters,NNS
?,.
I,PRP
wish,VBP
this,DT
beautiful,JJ
day,NN
could,MD
go,VB
on,IN
forever,RB
.,.
I,PRP
know,VBP
how,WRB
hard,JJ
you,PRP
work,VBP
and,CC
I,PRP
wish,VBP
you,PRP
could,MD
go,VB
on,IN
holiday,NN
before,IN
you,PRP
get,VBP
burned,VBN
out,RP
.,.
I,PRP
wish,VBP
our,PRP$
school,NN
group,NN
could,MD
go,VB
to,TO
Tohoku,NNP
to,TO
join,VB
in,IN
the,DT
planting,NN
of,IN
the,DT
new,JJ
seaside,NN
trees,NNS
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
back,RB
to,TO
that,DT
time,NN
in,IN
my,PRP$
life,NN
and,CC
make,VB
different,JJ
choices,NNS
.,.
I,PRP
wish,VBP
we,PRP
could,MD
go,VB
away,RB
and,CC
not,RB
come,VB
back,RB
until,IN
the,DT
trial,NN
was,VBD
over,RB
and,CC
he,PRP
was,VBD
put,VBN
in,IN
prison,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
to,TO
the,DT
bottom,NN
of,IN
the,DT
sea,NN
to,TO
see,VB
what,WP
is,VBZ
there,RB
.,.
I,PRP
wish,VBP
I,PRP
could,MD
go,VB
back,RB
to,TO
the,DT
time,NN
of,IN
the,DT
Ancient,NNP
Egyptians,NNPS
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
a,DT
job,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
my,PRP$
keys,NN
!,.
My,PRP$
mother,NN
wishes,NNS
I,PRP
could,MD
find,VB
a,DT
wife,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
that,DT
book,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
my,PRP$
way,NN
out,IN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
something,NN
to,TO
wear,VB
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
out,RP
who,WP
called,VBD
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
my,PRP$
other,JJ
sock,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
my,PRP$
real,JJ
parents,NNS
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
true,JJ
love,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
a,DT
good,JJ
career,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
a,DT
solution,NN
.,.
I,PRP
wish,VBP
he,PRP
could,MD
find,VB
some,DT
peace,NN
.,.
I,PRP
wish,VBP
they,PRP
could,MD
find,VB
somewhere,RB
else,RB
to,TO
protest,VB
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
something,NN
that,WDT
still,RB
fits,VBZ
me,PRP
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
out,RP
who,WP
sent,VBD
that,IN
letter,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
a,DT
seat,NN
in,IN
this,DT
crowded,JJ
theatre,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
out,RP
who,WP
that,IN
woman,NN
is,VBZ
.,.
I,PRP
wish,VBP
she,PRP
could,MD
find,VB
some,DT
time,NN
for,IN
me,PRP
.,.
I,PRP
wish,VBP
they,PRP
could,MD
find,VB
some,DT
happiness,NN
after,IN
that,DT
terrible,JJ
tragedy,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
a,DT
career,NN
that,WDT
would,MD
let,VB
me,PRP
work,VB
with,IN
animals,NNS
.,.
I,PRP
wish,VBP
I,PRP
could,MD
a,DT
find,VB
a,DT
way,NN
to,TO
solve,VB
this,DT
problem,NN
without,IN
involving,VBG
the,DT
police,NN
.,.
The,DT
researchers,NNS
wish,VBP
they,PRP
could,MD
find,VB
the,DT
process,NN
responsible,JJ
for,IN
the,DT
growth,NN
of,IN
that,DT
cancer,NN
.,.
His,PRP$
parents,NNS
wish,VB
the,DT
police,NN
could,MD
find,VB
the,DT
person,NN
responsible,JJ
for,IN
the,DT
hit,NN
and,CC
run,VB
accident,NN
.,.
Let,VB
us,PRP
all,DT
wish,VBP
they,PRP
could,MD
find,VB
the,DT
peace,NN
of,IN
mind,NN
to,TO
let,VB
go,VB
of,IN
the,DT
anger,NN
and,CC
stop,VB
this,DT
fighting,NN
.,.
I,PRP
wish,VBP
the,DT
legislators,NNS
could,MD
find,VB
a,DT
compromise,NN
and,CC
stop,VB
this,DT
ridiculous,JJ
bickering,NN
.,.
I,PRP
wish,VBP
we,PRP
could,MD
find,VB
alternative,JJ
energy,NN
sources,NNS
so,IN
we,PRP
could,MD
stop,VB
using,VBG
nuclear,JJ
power,NN
.,.
I,PRP
wish,VBP
I,PRP
could,MD
find,VB
some,DT
way,NN
to,TO
convince,VB
her,PRP
to,TO
come,VB
here,RB
